language,split,text,label
ary,train,mgalik rhir fy hadakchyi lkdir rhir rhadyi tbrzti rasak m andak mdir bkora khlik rhir m a bdikir mankir ok,neutral
ary,train,chkrtoo bla mathtaj chkrtak ta nta ghi bl ani hdah drte fiha mswaba,neutral
ary,train,fin de match bvb juv,neutral
ary,train,okkkk mtcharfinnnnn nti mn fanz elieeee,positive
ary,train,Sullivan Reo,positive
ary,train,b a fik l al yak ma chi zzi,neutral
ary,train,ah l admin ghlet lih f smia,neutral
ary,train,kolchi mojod khass gha li dir niyya,neutral
ary,train,mouhim li ma arich a sam lowla nsifto lwa d rawd daya taman monasib akhotchi,neutral
ary,train,sba nourmomkin mataba a hna ila jat la khatrek,neutral
ary,train,nta machi rajl maswti lsouka,negative
ary,train,aji fin katsam i tina mabghach ykhdam liya,neutral
ary,train,ooooof la dinya kiwelaat w la bachaaar,neutral
ary,train,dakchi fiha o sad at driyfa o mtwad a o machina andha l dar o st blatna iwa kola wahad hor f ra yo,positive
ary,train,hhhh la asas anaha sakna f maka,neutral
ary,train,khlina mtfa lin omaykoun ghi li bghaha molanaana mandanch ijibo saad min lmaghreb hta lobnan bach itfaraj en direct,positive
ary,train,nass li jabo lbac b,neutral
ary,train,hhh nta linfayel la rasek w daba t awed tansah,neutral
ary,train,basuma plz jawbi hadi darurikulch baghi y ref bssah andki barnamaj f lebanon ntin w chi nas mn starac at dmuh,neutral
ary,train,yariiit oyta toh yghani fois bach nchab o mno chwia hhhhh,positive
ary,train,zwina endhom had toti o bil jami hahaha chokran ala taghtia fi lan toti o bil jami,positive
ary,train,raghma anani fans l salma rachid bel omazal kanbghiha laken ibtissam bnissba liya hala nadera,positive
ary,train,nari wili la hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,negative
ary,train,sba dial l eid bhal jaou dyal raya erf,neutral
ary,train,ana knt arfah aza iri mn iyamat stedio m ta riban galha chi mara flmobachir,neutral
ary,train,stif dazt db ghadi itjm o kamlin lor o f lalgerie impossible trb hom f hadak terrain dyalhom,neutral
ary,train,kan huwa my favorite before the move,positive
ary,train,had chi likharej lina kantsar o okanbdaw loumouu o hna ma arfin waalo wach chi had krah imchi itkarm,positive
ary,train,la f la garonne f jenb lwad,neutral
ary,train,bonsoir mr waleedmar ba o sahla ndna,positive
ary,train,inkonta filmaghrib fala tastaghrib ana b da mnin chft hadok li sta blo ihab ki daro ohoma ki kayhdro la hanane ghsslt ydi,negative
ary,train,houto souwar o video rah titla bisor a,neutral
ary,train,itwahchak lkhir a hbiba dyali rabi ikhalik rabi inajhak inchaalah,positive
ary,train,rasna w kantel oha lih ba i ghir lhayat w la bnadem,negative
ary,train,l oukht ajouza siri chedi lik i ra w sebhi kheli lmorahi ine m a ba diyathoum cha b nifa wa baz chekat lik hanan,negative
ary,train,chokrnn bezaf lekhoot isandoo naa men erib ola b idd fedamm khotiii tangier morocco,positive
ary,train,wa sa datkom fans burberk couple dyalkom kherje b relation zwina mn b d gk nesay isa d mosalsal,positive
ary,train,siri choufi a nissan show dial saad lamjarred f al oula,neutral
ary,train,we ashabi ymchiw y wdo ntfrj f abo lmasamis hhh,negative
ary,train,oui ana sam a lkhabar walakin ta ana ma raftch imta leila hadioui katbat dik marra anaha ratkon m ahom,neutral
ary,train,an jed bykarhna f l ayat serna ntmna lmot la ata ma nshof hik shi,negative
ary,train,o shnu ngoulihoum au juste pasque hdrt mea la directricegatli cest mort,neutral
ary,train,dakchi li wla souk choughl baghi,neutral
ary,train,salut mr kabor tu sais bien tu est m aya e o aya te nit wagol chi haja nastafdo manha wanta mchi m a l ichhare wla wafi walkalame,negative
ary,train,sareh neta aktar wahed aref ibtisssam prck taba tiha men lewel mab atch f lebss hiya fanana zeyer m ana a m alem hhhh,neutral
ary,train,fach knt be lok ana knt baghi ghi n emer lktab dyal danoun,neutral
ary,train,ta malk a zbi jay ja er la sbah kandher ana la corona wahdin jayin mn marrakech fiha corona bzaf l wahd blasa fiha cas ila ntachrat awtani f agadir ghadi yraj ona l zone safi hint labas lihom ydiro oi bghaw,negative
ary,train,hahaha y tihaa daal ra howa li khesso ybous liha yediha,negative
ary,train,merehba khouya adil chi poisson au four mais pas rfissa ma dakhlach endi f le menu diali ma ka nete ach l hajja li ma ka ne erefech liha,positive
ary,train,f akhiir mn ard sahra taht siyadat maghreb ba a ghir fiha dok mokhayamat,positive
ary,train,machi mochekil ssosso ghaniti impossible wa ar o btawfi flmassira dyalk ontssanaw manak l afdal osma lina bisou,positive
ary,train,good night ya a la jiiiix wala naha yom w hada matloob nfra e na w nfar malakna lea,positive
ary,train,wakha makanhdarch m ak bazaf walakin kancht kanchof l statut dyalak kana raf bili raki cava o fmoda ta ta ti hhhhhhhhh,positive
ary,train,li ghnato salma kayji m aha tarabi jabali romansi sari mohoim sot salma,positive
ary,train,anweli cube dial jalid aji dini men la gare,neutral
ary,train,ya balida ghadi yeghani fih pop star rami ayach omoman merci ela motaba at akhbar lalak malika ibtissam,positive
ary,train,maymknch dkhli l mghrib db,negative
ary,train,ana zahri nassini lik ntiya ma jiti,neutral
ary,train,sem ii rah lina kamlin machi ghir btissam,neutral
ary,train,kifma kant tkon lowa manek o a san tkon maghribiya,positive
ary,train,khoya maymkench tkoun nta macheftich la nuit des g n raux ndiprimi ana,neutral
ary,train,homa ndhom fans wahmi hna fans dyal besah,positive
ary,train,ana man awil kant khayfa,negative
ary,train,contacti la parapharmacie houma yecher ou lik hhhh,neutral
ary,train,ibtissam katfakerni f wahed khtii diima tab inha mssayb o hiya maliha dakhl fihom hhhh katb a fiya saraha,negative
ary,train,naryy kayn chi w din f twittoma khsshom ghir,neutral
ary,train,mashi nti li alt li ila chaft mouh nakaml wala la,neutral
ary,train,mal iti imta tnzali tweet ila lama nazltha ana,neutral
ary,train,l okht ra kanakho mn ndk les tweetes o kan awd nlouhehom ndi f safha diali momkin,neutral
ary,train,mbrooook zin dial lmghrib btwfi fl val konti raw a flpraime jtahdi wa ila l amam o ghni khaliji,positive
ary,train,de rien hbiba kan ol li f albi ou f alb lmgharba kamlin hna wahd,positive
ary,train,hhhhh bssah kolchi tatla b samsung,negative
ary,train,rah a sahbti dik lmosab a tayrbho ghir masriyin hadak l am rabho ahmed gamal o carmen soliman,neutral
ary,train,makayn maydar makayn maydar ndiro video ta na,negative
ary,train,fo ach momkin video plzzzzz,neutral
ary,train,ach ban likom nbloqikom b hbitt had lfikra,negative
ary,train,hamdoulah ghir mli marb ch btssfa comme certain ont volu,positive
ary,train,salam nihad afak sawli ibtissam la video clip maghribia w aftakhir et merci,neutral
ary,train,machi ghiir ntii ana awal mara nt al b chi fenana lhad daraj,positive
ary,train,aslan kayn ghr lmaghrib l arabi o nwido hamwa,neutral
ary,train,fati plzzz ouli lhanan hta hiya tnssahab safi mab inach baghyin ntfarjou fhad zmar aslan ma amar lmaghrib yakhad la ab,negative
ary,train,chi ami f kech ntl aw ndwzo chi w ita bjoj wtsp,neutral
ary,train,depuis midi ya un seul truc dans ma tete mafya mannod njeffef rwina li dert lbareh,negative
ary,train,rah kandwi la mawazin okey zyonat,positive
ary,train,homa kano mwajdiin kolchii o lghawh wach ghay adro y awdo idiro chi haja o daba ba i ma arfin ta lwa t lighatwssal fiih,neutral
ary,train,beautiful la mamounia marrakech,positive
ary,train,wnti kadiri chi hwayj mawad inch wkatfasri man rask akhti rah hchoma wlah l adim onhar sabt ghaysali barnamaj et kolchi ghayban,negative
ary,train,drari deriyat ntla aw m a h f la boite jiiw nzahiwha kaynin rwapa zaaz likom nkhaliw dakshi mastor tatjiw otfahmo,neutral
ary,train,hahahahahahaha oana narbah m ahom hitach dak lvidoe ana li layho,neutral
ary,train,slt goli l fans de hanane yaamlo hojoum ala tonibayeh bache yaatiw lhanane chonson kol tolab khdaw ila hiya,negative
ary,train,way h dak xi li kay n wdak xi li kay arfoo,neutral
ary,train,bghit ghada tghaniiii waaaaa,positive
ary,train,R,negative
ary,train,cheft lfilm dekhlo lih nass ca va kanet la salle amra chwia w ejebhom lfilm iradat dialo ma raftch ma andich fikra,positive
ary,train,ana mn fan basouma raw a maxalah,positive
ary,train,rah vocabulaire w lfhama la ed l aal a khouya dakchi lach tal ha tsre mskin,neutral
ary,train,keri rah tle lia f keri dakchi elach kandkhel krora khrin hhhhhhhhhhhhhhhhhhh,negative
ary,train,matwan ana maghribiya obahin sotak sir lah ighbar lik che af plz ihtarim hanan khalik habob hta ndal nhibak,negative
ary,train,awddi awwdi mab itfahmakoum la ntouma la souhaila katgolo haja o diro haja bssah hadak chghlkoum o had kht abbas hssabha m aya,negative
ary,train,wayiiiiih ana khft lih ghir ytsta m a l ayt hhhhhhhhhhhhh,neutral
ary,train,oui pls of course dial lmghrib ra na account mghribi lash anpostiw la country okhra,neutral
ary,train,tahiya mini ilak min alb ilmaghrib li ahla alam binmout fikom lebanon w lmaghrib wahid,positive
ary,train,suite w bghit ihab yti frassou w fjomhourak lakbir ihab khtar chi moudir a mal llli ywasslak l allamya raka malik l i ssass,positive
ary,train,lbnat bach maychghlonach la lmossaba a dak lfans li tayhajem daba diro bolquer signaler o thnaw daba machi w t lhdra,negative
ary,train,ndk lha khas wahd ykon ms ol wytklf way ti jadwl kol nhar,neutral
ary,train,ghir djaj dayr dh l kilo w houma masawyinhach,negative
ary,train,fathin ni ach blabiya hhh hadi whda makhalt la ibtissam la abdsalam o hadra khayba onass sayma,neutral
ary,train,ykhlliw l rasat w dakchi lakhor li aych bih cha b y iydoh,neutral
ary,train,lah msha amal l kan ndy,neutral
ary,train,howa dyal enza ana dayralih bloc,negative
ary,train,kayna chi tari a bach nsawat bzaf dyl marrat,neutral
ary,train,shine bright like a bola dial tmanine ryal place jem a elfna,positive
ary,train,plz sawri dak video dyal hadok li kigolo hanane imta hato molah chi semaine hhhhhhhhh,neutral
ary,train,hhhhhhhhhhhhh awili a ibad lah had lklbat mnin khrjolina chwhona hado bayna hta hed mahachahalihom,negative
ary,train,yak ghir otla b da hhh,neutral
ary,train,lbnat awnoni ntalbo man rachid show ijibha rah daba safi ghathdar lsahra f m,neutral
ary,train,biba dyali betissem na bgina social media plzz rah twa achnaaak bzaaaf a amri rah les fans mab awsh kaydaklo,positive
ary,train,me au monde f sida b i sa iyat mn maw i mwtoo jonod d franca kano fach kaysaliw jmiii ljamajiim d jdoodek knao kaydozo ldyoor y wiww jdaatkoom wmawatkoom dar da a f l asima morkhasa momtila iba iya mn bladk li t sat dat a sen p or ns tar,negative
ary,train,saad melli nta lli m ana machi bellagh slami l lalla nezha o tiha bosa kbiraa knbghiha bezaf melli kant sghira,positive
ary,train,ga hakdak ms fans kaystamd l owa mno iwa howa wslatlo l dem oklamna makaywsloch ohowa ya ohoma kaylm o li bghaw nb aw nchofo,negative
ary,train,ila b ayto adinhom tstaw wa rah wa a tchad tayara o tji ando la galoha zuina ana ra maghribiya o arfahom hadok ma rofin,neutral
ary,train,takhalof ahbiba howa li fik hit nti ma arfanich laman kandwi omol faz ki faz,negative
ary,train,hbiba sawto fe malikat jamal rah kayna hamla,positive
ary,train,installa liha noyau os jdid khalla ghir linterface utilisateur,neutral
ary,train,mareheba ghir machi heta yekharoj ad ntalbou bih inchaallah,positive
ary,train,niahahahahahah l malyooon l ndir ma beghiute ahla jaych tiskaaaaaaatii,positive
ary,train,ihab hna tabnriwk bzaf chrfti lmghrib ahsan tchrif nta rir jtahd ktr brinak lfinal w khli lba i la ljaych ihabi salami lhaydi,positive
ary,train,nn maghatkonch ghir galha mn rasso,neutral
ary,train,bonjour les marrakchis tayana li bani bitouu,neutral
ary,train,hydi l fl ndir rt o rdih,neutral
ary,train,la awla wla owata illa billahi l aliyi l adeim ma hada lmostawa li wassalna lih,negative
ary,train,salam laykhalikom bghitkom taawnoni ana halti daifa omafhalich oaandi banti mrida bmarad mozmin aandha lma faras,neutral
ary,train,safi ana ndir tof souhila o nktb algerie o nbda nsb f ihab ach ban lk daba machi sahla ntmna tfhmo o tchofo kass mlyan,neutral
ary,train,chouma lik mskin tl ayh mkbout f yato hna fin kayl a ra to f ta bir lkhamej o kay s rah rajl surprisrah machi hia hadi rojla,negative
ary,train,madwiwwch m a had khaytii pllz hna andna bhal saad bhal bassouma khaliwha tart,neutral
ary,train,hadi kayna lbasata wtawado wljamal,positive
ary,train,bghrina video tghani li aghani twahchna nsm o soutak,positive
ary,train,hhhhhhhhhhhhhhhhhhhhhhhh wa ollah hta qal chaine fyoutube wach maty toch,neutral
ary,train,khasso ykon admen li tikon dima fe twit ou khass ayi wahedychawoh som a dial fans bety igol kolchi idir lih bloc,neutral
ary,train,lmghrib kaml kayhma lik lt,positive
ary,train,hhhhhhhh hit lahja wejdiya riba ljazaeriya dak chi lach ki olo hna maghribiyat wejdiyat khanzawiyat,negative
ary,train,wlity baghi tjri la lmoutawakil w t lbha sport,neutral
ary,train,hbiba ana nsayb des compte hotmail ola gmail o tweeter o nti tssawti hna o f mima mtaf a m aya,neutral
ary,train,oui dakchi li kayn hit howa li kayb a m aha kaychofha malha o lwahid li kayhs biha,positive
ary,train,ana cheft libdat mochkil machii maghribiya o wehda zadet liha fih maghribiya dommage cheft klamhom ghir mssawer,negative
ary,train,timooo abibiiii daraga hatkasssaar doniaa akeeeed kanbghiiiiik w rabena ywafa ak yarab f kol atwa bte teha,positive
ary,train,plzzzz sa dina b taswit l ibtissam tiskatt,positive
ary,train,lach zadto fi dayler,neutral
ary,train,rah kanet dayra lih follow o anda mouchkil f insta m bayla o hiya follow unfollow,neutral
ary,train,exactement ta galte li noud la slamtek,neutral
ary,train,kan t no f revo ou kan tero f judo,positive
ary,train,na asslan la bin ghir la alba a,neutral
ary,train,hhhh la labtiha sawroni o ana na as,neutral
ary,train,tbogisssa chi haja kaynaa fay a m a sbahh ntmana lik nhar mobarak said thaly f rassek ou matghabrich,positive
ary,train,hhhhhhhh la ana kankhalii ndha wnssift lia li tiyat wajiib hhhh wkanb a tahoma ndirlihom m aya chi marat hhh,neutral
ary,train,inshalah isahel lik molana tri ak o dir l afalat f ga lblayis li tmnitio f misr lach la,positive
ary,train,achmn fen ra ghir bgha iban chwia,negative
ary,train,hhhhhhh zwina hadi ana laa tankhdem bl el machi mthawra,positive
ary,train,mostawa ta t sefr fin baghin tdl nafskom atkar ya jazayriyat blok blok had sa btna mal at maydar siri t ray siri,negative
ary,train,salam alaykom chkoun joueur li ban likom bayn ghadi y ti meziane f koura had l am,neutral
ary,train,soura lya w t li likoom hadi ga ana li sdmatni,neutral
ary,train,ikoun hada howa new logo dyalna exo ship saga exo parallel universe,neutral
ary,train,maystahlakch diri m ah chi photo wllah hit hwa machi bhalak fi akhla,negative
ary,train,lach katzido m a wsakh hadra tkon maghribiya olalibghat ra talah madlolat,neutral
ary,train,carti wla uzi wla bjouj hhhhhh,neutral
ary,train,akid hna m ak dakhil o kharij barnamaj o lah iwaf ak,positive
ary,train,ojawbatp laila ghofran altlih ib ya fanan lmohim mayk lih alina hanyin mn sda,negative
ary,train,bhalk kanbloquihom soltana hanannaaaaaaaaaaaaaaaaaan hya lwahida li katmtel lmghrib l arbi fa at,negative
ary,train,binissba ll mohajabat diri a kawtar chi haja la li bala hijab,neutral
ary,train,m,negative
ary,train,merci samiiiiiiiiiiiiiiiiha love uuu w hadi hya akhla ljaych tiskati wlii gaay ahla,positive
ary,train,o ibtissam khassha twat hssabha f a rab forssa,neutral
ary,train,hasbiy alah wani ma lwakil lah yakhad fih l a lkarahiya wla sad in bnadam ib mabanat lih ghir mamat btisam,negative
ary,train,yarab amin chokran akhoya l aziz,positive
ary,train,maw i mafih larebh la walo khalihom ghaytssadmo f lakher matb awch tssawtouu,negative
ary,train,daba wach le f ri ou pas,neutral
ary,train,haahaha hta ana chdatni lkhel a bzaaf lmhm mada ch tswit dyalna hakak,positive
ary,train,wa reeeb bzaaaf kont kancheeed biha stoooon wlkn rak arf dik lperiod dlibtida i kolha tms at liya,positive
ary,train,m loma bhal hadi li kent baghi nt ked menha hhhhhhhhh wa ra hadik smiya d sa a miya dkiya xd,positive
ary,train,howa li timchiw ad sa afa ou ti archohom bi dafi alwataniya hadchi kamal bach ikhassro ihab jomhor ta o,negative
ary,train,nonooo ina rifia raha sakna f rbat ghi aslha man nado w kathdr ac ihab darija normal,neutral
ary,train,hiya arfa ach kadiir machi nti wla ghirak ghaywriha siri akhti tswti rah fatona baraka mn hdra lkhawya,neutral
ary,train,lax katjibo takhalof dyalkom ltwitter dyal hanan,negative
ary,train,hya mafkhbarha walu mhad chi w kulhum kay rfuha katbghi dunia o bzf dima kat olha,neutral
ary,train,machetinich ana kan aleb la tilifoni wana kantwiti bih,neutral
ary,train,manjawbkch akhti kol wahd fihum khda li ystah o tader oref b imt lmgharba,neutral
ary,train,metro ou cm baraka liya ana yak hadik li ajbani sghir menni ouwa lmouhim,neutral
ary,train,jai assist fois a casa w dakchi kaydouz mzyan f les villes,positive
ary,train,khti mmalki ntiya fatana hta lhaad darajaa fin chftih kidhk lihom howa dima ki amlhom mzian khalik ghi f hanane obaraka,negative
